path	baseline_blob	batch	status	evidence	kind
test-runs/LC-20260802-200403-0.40.9-RC1/evidence/soak-blocker.md	c62c039e94ff38b146476e14b3a7fe766cf15b47	B16	unreviewed		dependency-lock
test-runs/LC-20260802-200403-0.40.9-RC1/evidence/supplied-incident.txt	a6c2bc9fcf3bfb925aaaf18cd8af4889818b5250	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/human-actions.md	0470c4fd33fb0d81a4e57c9877502f4a2d76122e	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-001-lint.txt	ae833ef6e117f380b692eff4399f5380082f0288	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-001-protocol.txt	0d9593972ded66f2110866391f789207b643a01a	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-001-test.txt	e5f7338f7e76527a6e86500e0e86056731a4ec8e	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-002-restore.txt	5d044e6aa3da32f84048d1a988ee651685bd3768	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-002-test.txt	7eee56057ff01fb80326d0a3c1ba53f33deef662	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-003-browsers.txt	ce59f0192cf73ca8094ab069f373e4d45bb53c72	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-003-build.txt	196c9921efabc8e5296622e99df5fe398e5985a5	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-003-e2e.txt	97bf78df38759252afc381298b714fa3406d6df6	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-004-android-builds-clean-retry.txt	b77cbf96d10b59f23b43f6fb38d85768fb94fb09	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-004-android-builds-retry-sdkpath.txt	682675e5aab8c1e174b84fb4c558d28612bb9ce5	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-004-android-builds.txt	2dad7c3d5451768c6a4b5240cf6d9955e8575409	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-004-clean.txt	a9e1dc853cbde7d0c4a28df9ba3186d1ac75df4c	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-005-lab-reboot.txt	2a500012b1e6083b53849dee48a32332c6f1de6c	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-005-sideload-retry.txt	3e12da9eb5ee8be120bb14efbea9d47cbf8b6b6f	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-005-sideload.txt	e07334c6fde3e369d41187418e7ab691af595531	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-005-store.txt	9f6e40d90850675df1b11a19d688d26ee08105a9	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-006-updater-harness-amd64.txt	e54829254bba745dd01c46f730ac81929cdc9779	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-006-updater-harness-retry.txt	0b7e1125e71a58515ccb7c52b2667acf0b7942fc	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-006-updater-harness.txt	3f11a6acd3424a4bcdc5a4f27b1777d7f0c564d5	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-007-android.txt	5d1a54cd53140a81f8bbab1c78bd67994538add7	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-007-browser.txt	f1693f32468ac8a4e0210dac8c7b7214a816ed2a	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/auto-007-server.txt	2679bfa13c57fc6a320aff61a0e821ae65974749	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/cache-b01-policy.txt	4d1137e8e931e3ff415f0807f95ccbb91c809714	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/cache-b01-server.txt	4a33c6e6c3cc3a6f3a82e7425033e3f8ea873610	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-001-lint.txt	3b23ac0c6a235a5ee7b9f0d2483c717e10e97109	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-001-protocol.txt	63ddde447fd5dbe602231a6cd09b0f170a3d5663	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-001-rendered.txt	c9c7642716b2f6b95ed9f0fbccdf87ef596dbfc5	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-001-typebuild.txt	fc00c1199b233948b818fc5e2a8b255283773214	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-002-protocol.txt	45c6c82403959daccff1197996bf6d9af1698563	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-002-restore.txt	bda3caaae8e94d18005c2a0787210edb5340679c	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-002-tests.txt	34be0ebadeb9bd24714efbaeef9d4f85b76bb067	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-003-build.txt	ba64bb1be141d0adfdef2687658e295299a65e50	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-003-chromium.txt	20ae346a2553b164d440709940d69e90d7ad03b7	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-003-e2e.txt	49edf664a63dcdcdffdce0a5d0683266b4de9039	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-004-android-build.txt	891b855575cef4dd78b5924c1e07cc7711207242	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-005-lab-stop.txt	15b3d68afb003724338135ad97d648f3aba292d0	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-005-sideload.txt	959858728c0671b485c945f6070ec57ba0b799ca	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/current-005-store.txt	908a08dfc10db32ac94842a4a17818f2e26bc6b2	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/emulator-television-1080p.txt	9b85931eced23003407b97ee118e91bb912dfd3f	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/npm-ci.txt	8fee055c87107e692b20c7cdbfd7007b65383828	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/playwright-install-chromium.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/pre-004-local-workflow.txt	a5d51f26d54d8403f6d633f66f6db0b7586e88cd	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/supp-media-worker.txt	c3cc2c4f2e7eff82483394174625207a8146de04	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/logs/supp-rendered-html.txt	1571cf90461cce8689792dc7b495b1a6ccc7e0b8	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/release-recommendation.md	0b9df133fd0b9966abbf2963d266ad5d785023f9	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/results.csv	66afe572964650d70d4609bc90ed8cd5d605ba25	B16	unreviewed		unclassified
test-runs/LC-20260802-200403-0.40.9-RC1/run-state.md	6629163eaa7a0a056ce8758b042b97a94aef9a3c	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/run-summary.md	3baa3a892325087628e4e02d2affa8f927c1b3f4	B16	unreviewed		documentation
test-runs/LC-20260802-200403-0.40.9-RC1/timeline.md	ab9b9ebc9a3b9a20d15f505a10c11c3b4c9c2d78	B16	unreviewed		documentation
test-runs/LC-20260810-1142-refactor/environment.md	87127083fe46fb49fcbb48c9281f4fb1f4d8a69d	B16	unreviewed		documentation
test-runs/LC-20260810-1142-refactor/human-actions.md	6a42680ded01d4c0dfbce4ad482b572a2e9e67fd	B16	unreviewed		documentation
test-runs/LC-20260810-1142-refactor/release-recommendation.md	e814a8ac74a5bb7784934406d2df43c707b6fb18	B16	unreviewed		documentation
test-runs/LC-20260810-1142-refactor/results.csv	83a5997b06ed1de16ea1d77976ea04216bedd5cf	B16	unreviewed		unclassified
test-runs/LC-20260810-1142-refactor/run-summary.md	e47e05bf506b71b842eaf1c3f78b5c74b448d52e	B16	unreviewed		documentation
test-runs/LC-20260810-1142-refactor/timeline.md	a17b0596ab87343382b76b3346db6f2114612fdb	B16	unreviewed		documentation
test-runs/LC-20260810-1204-android-tv/environment.md	0618f696d8523443680d771bd686ec5856a6edee	B16	unreviewed		documentation
test-runs/LC-20260810-1204-android-tv/release-recommendation.md	f19c864e66f6a0c2f95adbd8441e8c346c5e6dda	B16	unreviewed		documentation
test-runs/LC-20260810-1204-android-tv/results.csv	512442fa24a8d4d674f9e2de32bb53f450a0f7b1	B16	unreviewed		unclassified
test-runs/LC-20260810-1204-android-tv/run-summary.md	9695cc29a0e22aeba0daf5b5a3e779d5720fa917	B16	unreviewed		documentation
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-001-audience-desktop.png	6cb5f7c2a87f1ef0e7e8a030a6fb6d8f4a94515e	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-002-new-interaction.png	3ca4dfb34ea10600fc995e192b350889ae92044b	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-003-saved-draft.png	bcbc2466a1c89a16d02c79ea61dddc2db7c4a8da	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-004-participant-mobile.png	34af2eee63321656fabbb7d53e528068ece65c52	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-005-participant-mobile-viewport.png	75f0a1fe2eb998881aa89a059724283b9d7c8acc	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-006-submitted-mobile.png	f2d159d541ba42d9d0cdbb974bc8bf44f9b173e9	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-007-facilitator-live-result.png	87ccea782ee2e700913e7fc7c26f90cfe51dfecc	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-008-approve-500.png	c769e8341d6a06c96f3d424c22501b4d9e596d21	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUD-009-approve-500-full.png	64268cc7e7ae577605f21f7e7478c3cd91bbc615	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/AUTH-001-login-desktop.png	a97b28391675e4b212efe8ff906ae3df17c46dec	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/CAL-001-calendar.png	fd663bb1a74f4e1e245e0037b0fdd064833e84b5	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/CTL-001-controller-desktop.png	3cfa02a9ec35fa045a2878d458b365be34a21ccc	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/CTL-002-controller-mobile.png	47410151295f49d2a669c6335b90070085fc392a	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/CTL-003-universal-remote-desktop.png	77ff7e4d188cb2354224a4f8c097556576b4ab5a	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/CTL-004-offline-playback-feedback.png	9113df50a40bbd28948d6f3cc4745a4e25d0bf46	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/CTL-005-offline-playback-stuck.png	866022049803b40bf96bab59030ecd112ec85898	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/CTL-006-universal-remote-mobile.png	4c10019fcf69051719796a5464628fdaa85bc31e	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/DASH-001-dashboard-desktop.png	a1dd87984d9cb898aa7d3619fcd6fc25bb955f6f	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/LES-001-lessons-desktop.png	66aaa405e06cdfe62f980570a70dc282e5a4c71c	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/LES-002-add-media-chooser.png	d08d527d08e1aa964fdec13a92ed9fe95af02954	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/LES-003-lesson-with-media.png	1bd2b6ce47b894462769be5586f8349a0609b97f	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/LES-004-deleted-class-dialog-stale.png	63b793ea6ef07b379d203704a417a1f9c2fd5e9a	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-001-library-desktop.png	e7b9a607b3414cd21ccac6cbc48854e01cbc000f	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-002-upload-dialog.png	e3997cc2a2fb1ece7759899955926dd7eac52163	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-003-selected-files.png	9e64a6ced33ca76681cc570232b14393a1564399	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-004-upload-result.png	60008bfca972c4bcad5ca60cd320109b671c215c	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-005-list-processing.png	335a888eac18120603d4ec1af90b78506020a701	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-006-pdf-detail.png	fe24b6b97e17140a42ee9affc5bd8eef581c8e48	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-007-converted-slides.png	e4d1b2dfd53cb41728c539e41e5407851808db17	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-008-pdf-slide-preview.png	91b54a8804e662fff17572f46d9a69a68296a575	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/MEDIA-009-pdf-preview-after-wait.png	91b54a8804e662fff17572f46d9a69a68296a575	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SCR-001-screens-desktop.png	5cf7f8db33fc338efa6d0987dda6035e6a2e15fe	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SCR-002-pairing-retains-name.png	642db4d56058736559e8c14f0c9d62fd242ec238	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SCR-003-paired-display.png	8419f61c77528f048f8b7d97a60425a15e798d27	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SCR-004-live-lesson-playback.png	0519dc8ccfdb1c82febf13261ad9c5646319f503	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SCR-005-browser-playback-unlocked.png	7c44a82453bd4b5e0c3b1160a0451b7e8cf2cfea	B16	unreviewed		dependency-lock
test-runs/LC-20260810-ui-audit/evidence/screenshots/SET-001-settings-desktop.png	d885d42f7d7a7243aa46bd93653471ef65fca00c	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SET-002-organization-settings-desktop.png	6a7e406aa776045c9111178a2cf0397555a8f3f7	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SET-003-media-storage-desktop.png	754cc7a2b59f9bf4ca40fee37ee6451e8709e34a	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SIGN-001-studio-desktop.png	3c2496079aca60e000aad8a28f9a2b1a1b5e598d	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SIGN-002-studio-desktop-1280.png	e12233e84fec28d46d34c21b8c33b020cb951a76	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SIGN-003-new-layout.png	fedaeafbc17011b66e03ea69697d55678d885b06	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SIGN-004-saved-layout.png	4dd9fc285b5ebb244f6294eb3171addcb0cef127	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SIGN-005-playlists.png	1942f1c9ea2c8af29ba87866426bada5ed85b41b	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/SIGN-006-signs-and-screens.png	dc3c0b56eeaa44a4492a89e745c14ce4eb39f043	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/TPL-001-templates.png	bc6c8cbf2fe001d96da8e04fc8e5275649c1e1b5	B16	unreviewed		asset
test-runs/LC-20260810-ui-audit/evidence/screenshots/USR-001-users.png	9595101d6f14a5fa60e25eb93753923939d9e251	B16	unreviewed		asset
tests/ai-real-use-runner.test.mjs	a7f68f6eb4401989be951c2a5c017624f8bee7cf	B14	unreviewed		test
tests/browser/activity-tv-display.spec.ts	1ee9d63511c1c686a428d4171ad0a7c4c2540daf	B14	unreviewed		test
tests/browser/display-conformance.spec.ts	2c82c5fdbfb4cd0ed10639a5cfc961020b097f5d	B14	unreviewed		test
tests/browser/display-conformance.spec.ts-snapshots/browser-safe-fallback.png	61f5fd48c890d0ee533de374656a133665930da3	B14	unreviewed		asset
tests/browser/local-workflow.spec.ts	a33fa023815ad960795fc7715806b53d9d1d0fc6	B14	unreviewed		test
tests/browser/signage-relative-sizing.spec.ts	4d7adcb82698c22549405ae26eabeca79f11d970	B14	unreviewed		test
tests/browser/support/adminSession.ts	1308baf02cda10cca152ecd899e0aacfad31d36e	B14	unreviewed		test
tests/browser/support/controllerSession.ts	9884ed0e0e8db13d98b3151c675194d40b28b635	B14	unreviewed		test
tests/browser/web-player-heartbeat.spec.ts	052b07ec4e13ed69865dab9694b5a1151855bc9d	B14	partial	BUG-021 unavailable play queue handling; unit/browser checks in checkpoint; other paths unreviewed	test
tests/browser/zz-accessibility.spec.ts	ffc612fd51d596c042a0b88dcf70e91d94b4e34a	B14	unreviewed		test
tests/browser/zz-activity-autoplay.spec.ts	1771f77f7735134c19e45b667544b87af8066249	B14	unreviewed		test
tests/browser/zz-activity-availability.spec.ts	96563060909c1e791d3624f42e0a5c19553ce82f	B14	unreviewed		test
tests/browser/zz-activity-callouts.spec.ts	2d6a85ed9e985bcdb346d1e5bca7e21b9de9df1f	B14	unreviewed		test
tests/browser/zz-activity-drawing.spec.ts	2ac04a82f45f69f9bbaa68f1febd50e97042b26d	B14	partial	BUG-014..020 focused review and regression evidence in checkpoint; remaining paths unreviewed	test
tests/browser/zz-activity-games.spec.ts	a528477b2f8bfefbdd369ea05fe92e6ccf9e17da	B14	unreviewed		test
tests/browser/zz-activity-host-console.spec.ts	a1bf4b35f736e78aea157d845c8fa11e7178cd6a	B14	partial	BUG-010/011/012 host snapshot/lifetime/polling regressions; full host spec in checkpoint; other paths unreviewed	test
tests/browser/zz-activity-identity.spec.ts	843bb29bf255f3d0cd8a22a84a8700d8fea97477	B14	unreviewed		test
tests/browser/zz-activity-join.spec.ts	6bee8783fe3c5831e8d0c552e15ddc4baedb941a	B14	unreviewed		test
tests/browser/zz-activity-lobby.spec.ts	c2caedbd1d40f8887d6923c82069821de0ddb304	B14	unreviewed		test
tests/browser/zz-activity-palettes.spec.ts	827cf091c1e915a15a7ac9c47edfea1bde17c44a	B14	unreviewed		test
tests/browser/zz-activity-participant-juice.spec.ts	668c62208d8390c2ca67ee383bf93e48a6eb34b4	B14	unreviewed		test
tests/browser/zz-activity-player-result.spec.ts	56c3a9e596aa2172b43f7dae499ab93e8d252f76	B14	unreviewed		test
tests/browser/zz-activity-polish.spec.ts	54d1f10ee70b5b51c042fa17bf9ddeb06384500a	B14	unreviewed		test
tests/browser/zz-activity-preset-smoke.spec.ts	6c34f55c26581f7b9887677c7ce9f88e495734b7	B14	unreviewed		test
tests/browser/zz-activity-reliability.spec.ts	40deb6da80f415d0e7737c09217a3734b1d7375c	B14	unreviewed		test
tests/browser/zz-activity-stage-clock.spec.ts	f3f93596a0add6e4c02775b52281e95ce0a7d4f0	B14	unreviewed		dependency-lock
tests/browser/zz-activity-standings.spec.ts	20a04a85655b6c7905ee0b99e2efc9eab8623aee	B14	unreviewed		test
tests/browser/zz-activity-sweep.spec.ts	1969569c696971ce4af69a1e41a5458fed5a4ae6	B14	unreviewed		test
tests/browser/zz-mfa.spec.ts	4775a54a26873d5806a58e12b27ff29a47087843	B14	unreviewed		test
tests/browser/zz-settings-layout.spec.ts	89093812bce51b4d4f68375aab093f225f90fd8f	B14	unreviewed		test
tests/browser/zz-shortener.spec.ts	3eada8fa423d17801fa57ed41467617ad545a0b9	B14	unreviewed		test
tests/fixtures/display-capabilities/android-tv.json	bc14e7a711e62cd2bd89e94062a0a53794268131	B14	unreviewed		test
tests/fixtures/display-capabilities/browser.json	0a7fac07332b1f5d16d68cc69c3931bc6e2df537	B14	unreviewed		test
tests/linux-media-worker.sh	489dc0306a4c698b45cb0f3e1ac9dd1d417f61d2	B14	unreviewed		test
tests/linux-updater-transaction.sh	92db3811c54ad86a79a5d9ed12b40758992e2ecc	B14	unreviewed		test
tests/network/avahi-config.test.mjs	c0d294f469615508bc347a3e9c7cfe212b212049	B01	verified	npm run test:network-config: 3 passed 2026-09-14	test
tests/rendered-html.test.mjs	b2c2c02ae64cf84f0f86d9c221355760c66afd6a	B14	unreviewed		test
tsconfig.json	3a13f90a773b0facb675bf5b1a8239c8f33d36f5	B16	unreviewed		configuration
tvos/Package.swift	0f3e7503098e03d40760213b400f1410a73d1900	B13	unreviewed		source
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Large.imagestack/Background.imagestacklayer/Content.imageset/Contents.json	1abc327f224c2e07058d93f7f59223b32aacf23b	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Large.imagestack/Background.imagestacklayer/Content.imageset/background.png	4842dc3dafe75adb5ccd059242b8d13ce95840f5	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Large.imagestack/Background.imagestacklayer/Contents.json	74d6a722cf39b2dd5bef11f166e6ac9b99568a01	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Large.imagestack/Contents.json	e5430008c966e6c2254bf3dbdd645aa879d7d4cd	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Large.imagestack/Foreground.imagestacklayer/Content.imageset/Contents.json	e524d140336fca7a62e0023ada78252e6129313a	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Large.imagestack/Foreground.imagestacklayer/Content.imageset/foreground.png	bcb7cdbed3f25f57d3e1563ff27b5821e7a0298e	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Large.imagestack/Foreground.imagestacklayer/Contents.json	74d6a722cf39b2dd5bef11f166e6ac9b99568a01	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Background.imagestacklayer/Content.imageset/Contents.json	d36e9e83871b98936932cbd51babb017a53ef2ec	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Background.imagestacklayer/Content.imageset/background.png	87a454ef0a81036ead0cd18807301229df807715	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Background.imagestacklayer/Content.imageset/background@2x.png	3f22df7018ef293f898b2fed05664cf15ea3880d	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Background.imagestacklayer/Contents.json	74d6a722cf39b2dd5bef11f166e6ac9b99568a01	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Contents.json	1fcfac205c98d7abf2dbbc5d3156129b65985c44	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Foreground.imagestacklayer/Content.imageset/Contents.json	436a13ca1b3a72194cbc6c00cb26f7aca532c47a	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Foreground.imagestacklayer/Content.imageset/foreground.png	40f3484ac9ac2105e55398b1808bc3bc66c015c0	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Foreground.imagestacklayer/Content.imageset/foreground@2x.png	868fc206a946f59e05912fb324be8ee0a58c5f7d	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - Small.imagestack/Foreground.imagestacklayer/Contents.json	74d6a722cf39b2dd5bef11f166e6ac9b99568a01	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Contents.json	6ab196fbb2bb9f5d6e6cf60e764a588aaad43ff6	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image Wide.imageset/Contents.json	318a359c6f64448ccb202e329f47032385cc880e	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image Wide.imageset/top-shelf-wide.png	8683bbd26a07dfc40652de1a18f78d63c3825c90	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image Wide.imageset/top-shelf-wide@2x.png	e75667a09f7f943dd6e4cdb97b17f043d3a6f9f7	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image.imageset/Contents.json	2c9c246237e2654390c05c5aab037ed57532e478	B13	unreviewed		configuration
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image.imageset/top-shelf.png	e2765bcb7aac64b772595293ea6bd52d703ec9ef	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image.imageset/top-shelf@2x.png	fb37a8d9245b80ebb7ac173fc61d005a956f4c26	B13	unreviewed		asset
tvos/Resources/Assets.xcassets/Contents.json	74d6a722cf39b2dd5bef11f166e6ac9b99568a01	B13	unreviewed		configuration
tvos/Sources/App/AppModel.swift	07303d039f42672e454a1dda7663f8ef2cb2a840	B13	unreviewed		source
tvos/Sources/App/BonjourDiscovery.swift	142cfffd1c09cf6318c288d6047db39751df3f7c	B13	unreviewed		source
tvos/Sources/App/CredentialStore.swift	09a8033ec9ebcd0c936ed484fca6a8759baeed5a	B13	unreviewed		source
tvos/Sources/App/Info.plist	e22967f27a620b32952e5fba7eb14a656d196101	B13	unreviewed		configuration
tvos/Sources/App/LessonCueAPI.swift	c8e8270bf4c7b15c9bd3ec04a05b63ce8284c917	B13	unreviewed		source
tvos/Sources/App/LessonCueTVApp.swift	7e8ef1ecf5ca1c959b2d0cf13762bff3e45c7b79	B13	unreviewed		source
